MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
64, ,1,0,8516500,3.953320,0.000474,4.965240, ,3.953320,0.000474,4.965240,35.904981, ,4.371990,0.000638,5.385020,26.678800, ,4.049593,0.000535,5.060188,31.810805
 , , , , ,3.956370,0.000505,4.967250 , , , , , , , , , , , , , , 
 , , , , ,3.959590,0.000505,4.971720 , , , , , , , , , , , , , , 
 , , , , ,3.960680,0.000509,4.972480 , , , , , , , , , , , , , , 
 , , , , ,3.965020,0.000511,4.974700 , , , , , , , , , , , , , , 
 , , , , ,3.984550,0.000512,4.993820 , , , , , , , , , , , , , , 
 , , , , ,4.000150,0.000513,5.012170 , , , , , , , , , , , , , , 
 , , , , ,4.001910,0.000514,5.014030 , , , , , , , , , , , , , , 
 , , , , ,4.004370,0.000514,5.016310 , , , , , , , , , , , , , , 
 , , , , ,4.006880,0.000515,5.018740 , , , , , , , , , , , , , , 
 , , , , ,4.009160,0.000515,5.019280 , , , , , , , , , , , , , , 
 , , , , ,4.012380,0.000515,5.023310 , , , , , , , , , , , , , , 
 , , , , ,4.016140,0.000516,5.026260 , , , , , , , , , , , , , , 
 , , , , ,4.017090,0.000516,5.028240 , , , , , , , , , , , , , , 
 , , , , ,4.019060,0.000517,5.031350 , , , , , , , , , , , , , , 
 , , , , ,4.023990,0.000518,5.036050 , , , , , , , , , , , , , , 
 , , , , ,4.030100,0.000520,5.040430 , , , , , , , , , , , , , , 
 , , , , ,4.030660,0.000520,5.042450 , , , , , , , , , , , , , , 
 , , , , ,4.035340,0.000521,5.046380 , , , , , , , , , , , , , , 
 , , , , ,4.039140,0.000521,5.048800 , , , , , , , , , , , , , , 
 , , , , ,4.040980,0.000522,5.050950 , , , , , , , , , , , , , , 
 , , , , ,4.041840,0.000522,5.051440 , , , , , , , , , , , , , , 
 , , , , ,4.042910,0.000522,5.053260 , , , , , , , , , , , , , , 
 , , , , ,4.044390,0.000523,5.054840 , , , , , , , , , , , , , , 
 , , , , ,4.045750,0.000523,5.054970 , , , , , , , , , , , , , , 
 , , , , ,4.047730,0.000523,5.056670 , , , , , , , , , , , , , , 
 , , , , ,4.050510,0.000524,5.062250 , , , , , , , , , , , , , , 
 , , , , ,4.052060,0.000524,5.063380 , , , , , , , , , , , , , , 
 , , , , ,4.053330,0.000527,5.065400 , , , , , , , , , , , , , , 
 , , , , ,4.054660,0.000527,5.065440 , , , , , , , , , , , , , , 
 , , , , ,4.055190,0.000530,5.065920 , , , , , , , , , , , , , , 
 , , , , ,4.059800,0.000530,5.072700 , , , , , , , , , , , , , , 
 , , , , ,4.063800,0.000531,5.074920 , , , , , , , , , , , , , , 
 , , , , ,4.066030,0.000532,5.075750 , , , , , , , , , , , , , , 
 , , , , ,4.067490,0.000532,5.076300 , , , , , , , , , , , , , , 
 , , , , ,4.072180,0.000533,5.081590 , , , , , , , , , , , , , , 
 , , , , ,4.073850,0.000533,5.083650 , , , , , , , , , , , , , , 
 , , , , ,4.075160,0.000533,5.083970 , , , , , , , , , , , , , , 
 , , , , ,4.075940,0.000535,5.085640 , , , , , , , , , , , , , , 
 , , , , ,4.077730,0.000536,5.088420 , , , , , , , , , , , , , , 
 , , , , ,4.078270,0.000540,5.089050 , , , , , , , , , , , , , , 
 , , , , ,4.079670,0.000544,5.089260 , , , , , , , , , , , , , , 
 , , , , ,4.083990,0.000551,5.093670 , , , , , , , , , , , , , , 
 , , , , ,4.085320,0.000583,5.095010 , , , , , , , , , , , , , , 
 , , , , ,4.086470,0.000589,5.098000 , , , , , , , , , , , , , , 
 , , , , ,4.101870,0.000598,5.112190 , , , , , , , , , , , , , , 
 , , , , ,4.107380,0.000603,5.115690 , , , , , , , , , , , , , , 
 , , , , ,4.110910,0.000606,5.122100 , , , , , , , , , , , , , , 
 , , , , ,4.115420,0.000616,5.125090 , , , , , , , , , , , , , , 
 , , , , ,4.120740,0.000626,5.128060 , , , , , , , , , , , , , , 
 , , , , ,4.371990,0.000638,5.385020 , , , , , , , , , , , , , , 
 , , , , , , , , , , , , 
 , , , , , , , , , , , , 
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
