8.09823,0.157151,0.000645399,0.0635762,8.40737
6.72445,0.155631,0.000316143,0.0637505,6.96746
6.65441,0.153104,0.000681877,0.0616758,6.89559
6.70169,0.155685,0.000329971,0.0654428,6.94747
6.71177,0.154617,0.000650406,0.0609901,6.95255
6.69367,0.157015,0.000826836,0.064101,6.93489
6.70053,0.153677,0.000620127,0.0633466,6.93866
6.70272,0.154965,0.000320196,0.0649614,6.94132
6.68672,0.152358,0.000315428,0.0613785,6.92464
6.71694,0.15318,0.00105333,0.0612798,6.95881
6.71639,0.154251,0.000803947,0.0613503,6.96008
6.6986,0.155253,0.000670671,0.0621562,6.93856
6.73412,0.153917,0.000640869,0.0611467,6.97357
6.83174,0.156346,0.000631332,0.0639415,7.07809
6.66301,0.154759,0.000629425,0.0636542,6.90291
6.80294,0.155704,0.000818253,0.0635805,7.04916
6.6872,0.154892,0.000631094,0.0635185,6.92709
6.69213,0.154569,0.000612497,0.0641129,6.93123
6.81816,0.154366,0.000619173,0.0641675,7.05782
6.73282,0.153777,0.000709772,0.0618134,6.97271
6.72542,0.153063,0.000841618,0.0637109,6.97058
6.69163,0.163872,0.0003438,0.0635345,6.94252
6.88957,0.157019,0.000641584,0.0634563,7.13762
6.71333,0.156036,0.000656843,0.062999,6.9552
6.81712,0.15585,0.000627518,0.0639167,7.05713
6.8031,0.157112,0.000833035,0.0693161,7.05321
6.712,0.156838,0.000299215,0.0637457,6.96212
6.73994,0.15514,0.000651121,0.064456,6.97946
6.70409,0.155659,0.000321627,0.0641,6.94587
6.69925,0.153702,0.000618219,0.0637991,6.93895
6.73425,0.155803,0.000335217,0.0644417,6.97494
6.73179,0.152483,0.000812054,0.0624099,6.97077
6.83626,0.155993,0.000656366,0.0635941,7.07594
6.69676,0.155552,0.000668764,0.06372,6.9395
6.71431,0.153637,0.000650883,0.0635285,6.95103
6.70579,0.157381,0.000640154,0.0609705,6.946
6.6848,0.156492,0.000645876,0.0647988,6.92531
6.71757,0.153968,0.000626802,0.0637188,6.96044
6.71315,0.155088,0.000881433,0.0637577,6.95
6.91562,0.155773,0.000774384,0.0617564,7.15558
6.68936,0.155071,0.00153875,0.0650504,6.93142
6.6845,0.153493,0.000663519,0.0635421,6.92534
6.72153,0.154615,0.000838995,0.0617402,6.95531
6.69621,0.15676,0.00062871,0.0634844,6.94224
6.78472,0.15459,0.000863314,0.0636957,7.02383
7.43739,0.157559,0.000921965,0.0636165,7.68129
6.72179,0.154077,0.00339365,0.0627015,6.96523
6.68617,0.154413,0.000617981,0.0654936,6.93007
6.70444,0.152494,0.000622034,0.064151,6.93995
6.80135,0.151365,0.000636101,0.0609288,7.03188



5.3405,0.0924811,0.000589848,0.0625942,5.51752
2.91093,0.088275,0.000598669,0.0610378,3.08567
2.9741,0.0881577,0.000599623,0.0620706,3.15135
2.9488,0.0890572,0.000598431,0.0598624,3.12256
2.91821,0.0881178,0.000263691,0.0614214,3.08781
2.99404,0.0877056,0.000601053,0.0598006,3.16792
2.91988,0.0890341,0.000600576,0.0615268,3.09467
2.91121,0.0896132,0.000612974,0.0618529,3.08519
2.91183,0.089901,0.000588894,0.0632584,3.08693
2.9209,0.0898724,0.000636816,0.0609932,3.09911
2.97,0.088989,0.000617266,0.0611365,3.14481
2.90176,0.0887756,0.000617266,0.0619335,3.07666
2.91251,0.0888083,0.000754356,0.0639701,3.09232
2.95416,0.0880592,0.000603676,0.0616214,3.13207
2.91892,0.0894725,0.000606298,0.0616248,3.09712
2.94087,0.0929627,0.00060463,0.0593951,3.12059
2.91894,0.0897548,0.000610828,0.0617814,3.09521
2.98457,0.0905578,0.000254631,0.0618162,3.16288
2.90935,0.0884993,0.000604868,0.0592573,3.08389
2.93109,0.0906441,0.000594854,0.0627668,3.11168
2.92366,0.0882983,0.00338459,0.0601676,3.10931
2.9353,0.0888298,0.000592232,0.0600326,3.10698
2.92029,0.0892782,0.000597715,0.0597456,3.09434
2.93679,0.0879433,0.000780821,0.0619845,3.11816
2.93047,0.0884681,0.000571966,0.0600715,3.1006
2.91579,0.0892031,0.000608206,0.0618351,3.08879
2.96968,0.0889974,0.000605106,0.0669968,3.15317
2.95836,0.0894613,0.000628471,0.0593808,3.12999
2.9258,0.0895572,0.000620365,0.0611267,3.10236
2.91321,0.0891991,0.000599623,0.0611935,3.09155
2.90967,0.0888414,0.00061202,0.0622175,3.08913
2.92023,0.0888577,0.000611067,0.0611551,3.09979
2.92557,0.0888064,0.000602722,0.0618367,3.10449
2.92957,0.0887668,0.000787497,0.0618117,3.10742
2.91832,0.0919347,0.000257969,0.0596476,3.09417
2.93594,0.0890062,0.000245333,0.0615456,3.11447
2.91461,0.0887692,0.000746965,0.0617628,3.08774
2.91987,0.0893087,0.000273705,0.0616975,3.09819
2.92355,0.0886045,0.000566244,0.0591271,3.09533
2.92863,0.102253,0.000583172,0.0606265,3.11891
2.91567,0.0899963,0.000270128,0.0605018,3.08871
2.92516,0.0881968,0.000608921,0.0635982,3.10644
2.94707,0.08921,0.000597715,0.0594013,3.1265
2.92931,0.0902376,0.000605822,0.0618472,3.10265
2.92946,0.0887268,0.000282526,0.0617619,3.10341
2.91418,0.0903273,0.000653982,0.0615594,3.08856
2.92437,0.0881011,0.000252485,0.0601497,3.09725
2.91775,0.0890522,0.000634909,0.0613718,3.08801
2.94541,0.0898786,0.000614166,0.0645432,3.12191
2.93378,0.0950611,0.0109849,0.0611131,3.12185



17.1471,0.178595,0.000658751,0.0630481,17.4137
9.58401,0.179466,0.000670433,0.0625951,9.85193
9.65865,0.179672,0.000919342,0.0656025,9.93047
9.45901,0.179371,0.000941038,0.0640743,9.72335
9.75166,0.179317,0.000664949,0.062144,10.0176
9.59664,0.182505,0.000664234,0.0618203,9.85872
9.26555,0.185857,0.000864267,0.0643072,9.54209
9.64799,0.180429,0.000810146,0.0643766,9.91928
9.54699,0.179893,0.000678539,0.0613863,9.81262
9.68164,0.214723,0.000679016,0.0641756,9.98715
9.55834,0.179928,0.000644207,0.0609779,9.82587
9.56436,0.182703,0.000861883,0.0644345,9.83819
9.75828,0.182557,0.000335932,0.0618727,10.0244
9.61879,0.183209,0.00069499,0.0667341,9.89073
9.57976,0.180018,0.000826836,0.0619113,9.84702
9.24471,0.183672,0.000335693,0.0634398,9.51821
9.74307,0.179632,0.000368357,0.0647798,10.0104
9.6955,0.179547,0.000669241,0.0626006,9.95686
9.8087,0.180489,0.000639677,0.0624349,10.0768
9.67374,0.179045,0.000654936,0.0621378,9.94012
9.6179,0.17833,0.000670195,0.0666788,9.87979
9.68827,0.18022,0.000841618,0.0645056,9.95592
9.8871,0.179135,0.000661612,0.0642223,10.1497
9.78729,0.180137,0.000869513,0.0629649,10.0533
9.60425,0.180861,0.000667334,0.0637689,9.87168
9.8325,0.178253,0.000647306,0.0620296,10.0915
9.76873,0.180393,0.000855446,0.0633302,10.0392
9.59856,0.178923,0.000698805,0.0624795,9.86456
9.84174,0.181326,0.000687361,0.0638196,10.1072
9.75836,0.183402,0.000829697,0.0615494,10.0271
9.83808,0.179294,0.00034976,0.0639992,10.1063
9.64218,0.180156,0.000624418,0.0628159,9.91115
9.53808,0.179239,0.000846386,0.0643678,9.80343
9.92573,0.181742,0.00087595,0.0645301,10.1959
9.74636,0.180265,0.000862837,0.064379,10.0109
9.62452,0.184315,0.000863552,0.0685945,9.90309
9.77414,0.180586,0.00066328,0.0614891,10.0391
9.61349,0.180923,0.000371695,0.0637507,9.88078
9.79051,0.181375,0.000363588,0.0628786,10.0589
9.5142,0.181456,0.000359058,0.0643039,9.78605
9.77269,0.181229,0.000327826,0.0626512,10.0438
9.62577,0.178871,0.000385046,0.0626833,9.894
9.60557,0.179273,0.00192833,0.0660217,9.87506
9.7551,0.179282,0.00384259,0.064512,10.0254
9.64442,0.181584,0.000388861,0.0642052,9.91301
9.63257,0.178975,0.00064826,0.0637765,9.89736
9.67065,0.18084,0.000684023,0.0643251,9.93701
9.69092,0.178572,0.000633001,0.0634918,9.95825
9.75815,0.179245,0.000815868,0.0612435,10.0254
9.55378,0.179322,0.00036335,0.0634663,9.81498



5.36218,0.0786023,0.00061965,0.0602098,5.5237
2.61495,0.0790415,0.0007658,0.0601103,2.78122
2.58891,0.0821629,0.000242949,0.0596879,2.75811
2.60416,0.07956,0.000592232,0.0611653,2.76972
2.61242,0.0792773,0.00337148,0.0594537,2.7794
2.57931,0.0796957,0.000591755,0.0597138,2.74371
2.64603,0.0802903,0.000571489,0.0599377,2.8102
2.59984,0.0797951,0.00190234,0.0625131,2.76391
2.60144,0.0788367,0.000613689,0.0602188,2.76529
2.58443,0.0802045,0.000279903,0.0594609,2.74712
2.62637,0.0790443,0.000603676,0.0601184,2.78767
2.63923,0.0793118,0.000570297,0.0598819,2.8061
2.60188,0.0789065,0.000586987,0.0597291,2.76725
2.59541,0.0798051,0.000761986,0.0598774,2.76351
2.60404,0.0797119,0.00061512,0.0642164,2.77123
2.58192,0.0789962,0.000641584,0.0598025,2.74293
2.61719,0.0790164,0.00341916,0.0600777,2.79071
2.61788,0.0801282,0.00340509,0.0582294,2.78519
2.59621,0.0801663,0.000584602,0.0613916,2.7554
2.64549,0.0782902,0.000273228,0.0600657,2.80462
2.59125,0.0797608,0.000610113,0.0587227,2.75458
2.58862,0.0789721,0.00060606,0.0600564,2.75986
2.58835,0.0792892,0.000582457,0.0601194,2.75215
2.619,0.0791235,0.000626326,0.0587912,2.78434
2.59446,0.0804927,0.000616074,0.0598655,2.76361
2.61768,0.0791612,0.000249624,0.0597496,2.78354
2.62704,0.079618,0.00075078,0.0599835,2.78992
2.63185,0.0795083,0.000612497,0.0594628,2.79709
2.59564,0.0799387,0.000605106,0.059911,2.75516
2.58357,0.0797143,0.000283003,0.0595334,2.74589
2.63116,0.0780816,0.000284672,0.0601864,2.79239
2.60037,0.0793059,0.000614405,0.059957,2.76386
2.67915,0.0802863,0.00247908,0.0578794,2.83989
2.59384,0.0793538,0.000602961,0.058342,2.75909
2.64822,0.0789402,0.000243902,0.0569508,2.81142
2.59932,0.0791678,0.00026226,0.057323,2.76051
2.67541,0.0810335,0.000618458,0.0614719,2.83929
2.61319,0.0798333,0.00333142,0.0600457,2.78447
2.58786,0.0792663,0.000621796,0.0587428,2.7539
2.6,0.078222,0.0018127,0.0602484,2.76188
2.62125,0.0777042,0.000590086,0.0610528,2.77855
2.59502,0.0790241,0.000597954,0.0579805,2.75688
2.63076,0.0790689,0.000261545,0.058095,2.79446
2.59722,0.0789607,0.000776529,0.0596976,2.75919
2.62239,0.0787411,0.000623465,0.0584838,2.78477
2.59625,0.0836866,0.00340557,0.0599425,2.76716
2.67063,0.0840366,0.000616789,0.0597703,2.8362
2.62879,0.0804377,0.000647545,0.0587895,2.7911
2.59636,0.0794826,0.000611782,0.0596447,2.76157
2.58553,0.0794451,0.000613451,0.0600877,2.75129



2.58,0.0646904,0.0028882,0.0574441,2.72785
2.03547,0.0595613,0.000590086,0.0601761,2.17606
2.04069,0.0620964,0.000267506,0.0571055,2.17896
2.1015,0.060066,0.000289202,0.0579362,2.24006
2.07741,0.0605853,0.000650167,0.0575087,2.21788
2.03127,0.0598505,0.000636339,0.0582261,2.17429
2.05202,0.059695,0.000769138,0.0573874,2.19144
2.06694,0.0600278,0.00183988,0.0560343,2.2091
2.1114,0.06007,0.000785589,0.0601909,2.26022
2.03809,0.0602143,0.000612736,0.0571594,2.1801
2.02752,0.0608706,0.000765562,0.0575075,2.17248
2.05136,0.0596285,0.000590324,0.0569491,2.19685
2.03218,0.0613954,0.000611544,0.0587826,2.17597
2.03347,0.0628097,0.000607252,0.0552278,2.17863
2.03095,0.0603049,0.00074029,0.0581703,2.17121
2.02553,0.0596576,0.000756979,0.0606604,2.17329
2.089,0.0600457,0.000567675,0.0563533,2.22712
2.02929,0.0601575,0.000606537,0.057857,2.16888
2.04287,0.0592277,0.000593185,0.0577421,2.18362
2.02873,0.059777,0.00183535,0.0594151,2.16685
2.07044,0.0614398,0.000597715,0.0578499,2.21129
2.04789,0.0596128,0.000598907,0.0574872,2.18894
2.03158,0.0610101,0.000281811,0.0560613,2.17457
